seq_idx,person_id
1119,102412011700
1120,102412011700
1121,102412011700
1122,102412012500
1123,102412012500
1124,102412021701
1125,102412021701
1126,102412021701
1127,102412025100
1128,102412025100
1129,102412025100
1130,102412035000
1131,102412035000
1132,102412042100
1133,102412042100
1134,102412042100
1135,102412042100
1136,102412042400
1137,102412042400
1138,102412042400
1139,102412042400
1140,102412053200
1141,102412073800
1142,102412073800
1143,102412091901
1144,102412091901
1145,102412093200
1146,102412093200
1147,102412100000
1148,102412102600
1149,102412111000
1150,102412111700
1151,102412111700
1152,102412111700
1153,102412111700
1154,102412111700
1155,102412111700
1156,102412113700
1157,102412113700
1158,102412113700
1159,102412113700
1160,102412113700
1161,102412113700
1162,102412113700
1163,102412122801
1164,102412122801
1165,102412130001
1166,102412130001
1167,102412152600
1168,102412152600
1169,102412152600
1170,102412152600
1171,102412152600
1172,102412152600
1173,102412152800
1174,102412152800
1175,102412152800
1176,102412152800
1177,102412153801
1178,102412153801
1179,102412154500
1180,102412154500
1181,102412154500
1182,102412155100
1183,102412163200
1184,102412172100
1185,102412174300
1186,102412174300
1187,102412180502
1188,102412180502
1189,102412182500
1190,102412182500
1191,102412182500
1192,102412182500
1193,102412182500
1194,102412183100
1195,102412183100
1196,102412183100
1197,102412183600
1198,102412183600
1199,102412183600
1200,102412183600
1201,102412184102
1202,102412184102
1203,102412194900
1204,102412195500
1205,102412200402
1206,102412200402
1207,102412201100
1208,102412205701
1209,102412205701
1210,102412211700
1211,102412211700
1212,102412220400
1213,102412221400
1214,102412225701
1215,102412225701
1216,102412232700
1217,102412234200
1218,102412234200
1219,102412242801
1220,102412242801
1221,102412242801
1222,102412243102
1223,102412243102
1224,102412243102
1225,102412255000
1226,102412263300
1227,102412263300
1228,102412263300
1229,102412263300
1230,102412264702
1231,102412272800
1232,102412272800
1233,102412272800
1234,102412283300
1235,102412283300
1236,102412292700
1237,102412292700
1238,102412293900
1239,102412293900
1240,102412300700
1241,102412300700
1242,102412300700
1243,102412300700
1244,102412300700
1245,102412300700
1246,102412302300
1247,102412302300
1248,102412303600
1249,102412304500
1250,102412304500
1251,102412305400
1252,102412305400
1253,102412312001
1254,102412312001
1255,102412313400
1256,102412313400
1257,102412320100
1258,102412321501
1259,102412321501
1260,102412321501
1261,102412321501
1262,102412321501
1263,102412321501
1264,102412321501
1265,102412322400
1266,102412322400
1267,102412322400
1268,102412322400
1269,102412322400
1270,102412332702
1271,102412332702
1272,102412350100
1273,102412350100
1274,102412350100
1275,102412364001
1276,102412370000
1277,102412384901
1278,102412395800
1279,102412400801
1280,102412400801
1281,102412401400
1282,102412401400
1283,102412401400
1284,102412402803
1285,102412405200
1286,102412405200
1287,102412413400
1288,102412413400
1289,102412413400
1290,102412413400
1291,102412413400
1292,102412420500
1293,102412420500
1294,102412420500
1295,102412420500
1296,102412420500
1297,102412420500
1298,102412420701
1299,102412420701
1300,102412420701
1301,102412420701
1302,102412420701
1303,102412420703
1304,102412420703
1305,102412420703
1306,102412420703
1307,102412425301
1308,102412425301
1309,102412430800
1310,102412430800
1311,102412432200
1312,102412432200
1313,102412433800
1314,102412435800
1315,102412435800
1316,102412450101
1317,102412450101
1318,102412450101
1319,102412450101
1320,102412452300
1321,102412452300
1322,102412452300
1323,102412452301
1324,102412452801
1325,102412453201
1326,102412453201
1327,102412453201
1328,102412453501
1329,102412453501
1330,102412453501
1331,102412455200
1332,102412455900
1333,102412455900
1334,102412461400
1335,102412461400
1336,102412461400
1337,102412461400
1338,102412461400
1339,102412473700
1340,102412473700
1341,102412473700
1342,102412474300
1343,102412474300
1344,102412475300
1345,102412475300
1346,102412475900
1347,102412475900
1348,102412475900
1349,102412475900
1350,102412475900
1351,102412482401
1352,102412482401
1353,102412492601
1354,102412493700
1355,102412493700
1356,102412500101
1357,102412500101
1358,102412500101
1359,102412502200
1360,102412502200
1361,102412502200
1362,102412502200
1363,102412502201
1364,102412502201
1365,102412502201
1366,102412502201
1367,102412502201
1368,102412504500
1369,102412504500
1370,102412512301
1371,102412512700
1372,102412512700
1373,102412512700
1374,102412514101
1375,102412514101
1376,102412514101
1377,102412514101
1378,102412514101
1379,102412514700
1380,102412514700
1381,102412514700
1382,102412514700
1383,102412521600
1384,102412521600
1385,102412521600
1386,102412521600
1387,102412521700
1388,102412521700
1389,102412521700
1390,102412521700
1391,102412522501
1392,102412532901
1393,102412532901
1394,102412532901
1395,102412532901
1396,102412532901
1397,102412532901
1398,102412532901
1399,102412534405
1400,102412540700
1401,102412540700
1402,102412543300
1403,102412543300
1404,102412543300
1405,102412544500
1406,102412544500
1407,102412545600
1408,102412545600
1409,102412545600
1410,102412545600
1411,102412561000
1412,102412570800
1413,102412570800
1414,102412570800
1415,102412570800
1416,102412570800
1417,102412593801
1418,102412593801
1419,102412594500
1420,102412594500
1421,102412594500
1422,102413000700
1423,102413000700
1424,102413004200
1425,102413010500
1426,102413010500
1427,102413010500
1428,102413010800
1429,102413010800
1430,102413010800
1431,102413012101
1432,102413012101
1433,102413012101
1434,102413012800
1435,102413012800
1436,102413014300
1437,102413021401
1438,102413021401
1439,102413021801
1440,102413021801
1441,102413021801
1442,102413040200
1443,102413040200
1444,102413040200
1445,102413040200
1446,102413045101
1447,102413045101
1448,102413065800
1449,102413065800
1450,102413065800
1451,102413065800
1452,102413071200
1453,102413072200
1454,102413072200
1455,102413072200
1456,102413072200
1457,102413072200
1458,102413072200
1459,102413090201
1460,102413090201
1461,102413090201
1462,102413090201
1463,102413090201
1464,102413090400
1465,102413090400
1466,102413090400
1467,102413090400
1468,102413111201
1469,102413111201
1470,102413111201
1471,102413111201
1472,102413111201
1473,102413111201
1474,102413112200
1475,102413112200
1476,102413112300
1477,102413112300
1478,102413112300
1479,102413114200
1480,102413114200
1481,102413114200
1482,102413122800
1483,102413122800
1484,102413125900
1485,102413130300
1486,102413130901
1487,102413130901
1488,102413130901
1489,102413132701
1490,102413132701
1491,102413140200
1492,102413140200
1493,102413140200
1494,102413150700
1495,102413153702
1496,102413153702
1497,102413154100
1498,102413154100
1499,102413165600
1500,102413165600
1501,102413165600
1502,102413165600
1503,102413170600
1504,102413170600
1505,102413170600
1506,102413171401
1507,102413184700
1508,102413184700
1509,102413184700
1510,102413184700
1511,102413184700
1512,102413184700
1513,102413185900
1514,102413185900
1515,102413190000
1516,102413190000
1517,102413190601
1518,102413190601
1519,102413190601
1520,102413192700
1521,102413192700
1522,102413193401
1523,102413193401
1524,102413193401
1525,102413193401
1526,102413193401
1527,102413193401
1528,102413193401
1529,102413195500
1530,102413195500
1531,102413195500
1532,102413202001
1533,102413212500
1534,102413212500
1535,102413215201
1536,102413215201
1537,102413231900
1538,102413232000
1539,102413232000
1540,102413250600
1541,102413250600
1542,102413250600
1543,102413250600
1544,102413250600
1545,102413250600
1546,102413251900
1547,102413255001
1548,102413264300
1549,102413264300
1550,102413283800
1551,102413283800
1552,102413283800
1553,102413301300
1554,102413304600
1555,102413304600
1556,102413312300
1557,102413312300
1558,102413312500
1559,102413312500
1560,102413322900
1561,102413322900
1562,102413322900
1563,102413330200
1564,102413330200
1565,102413341600
1566,102413351900
1567,102413351900
1568,102413351900
1569,102413364001
1570,102413364001
1571,102413364401
1572,102413364401
1573,102413365001
1574,102413365001
1575,102413370000
1576,102413383101
1577,102413383101
1578,102413383101
1579,102413383101
1580,102413383101
1581,102413385200
1582,102413385200
1583,102413385200
1584,102413391301
1585,102413393600
1586,102413393600
1587,102413394501
1588,102413394501
1589,102413394501
1590,102413394502
1591,102413402400
1592,102413402400
1593,102413402400
1594,102413402400
1595,102413402501
1596,102413402501
1597,102413402501
1598,102413421200
1599,102413421200
1600,102413421200
1601,102413424900
1602,102413424900
1603,102413424900
1604,102413424900
1605,102413424900
1606,102413424900
1607,102413424900
1608,102413433901
1609,102413433901
1610,102413433901
1611,102413434700
1612,102413434700
1613,102413453900
1614,102413453900
1615,102413461200
1616,102413461200
1617,102413472000
1618,102413485500
1619,102413485500
1620,102413485500
1621,102413485500
1622,102413494201
1623,102413500100
1624,102413500100
1625,102413500100
1626,102413500100
1627,102413500100
1628,102413502700
1629,102413502700
1630,102413502700
1631,102413502700
1632,102413514400
1633,102413514400
1634,102413532101
1635,102413534301
1636,102413534301
1637,102413534301
1638,102413543100
1639,102413543100
1640,102413543100
1641,102413543100
1642,102413544500
1643,102413544500
1644,102413553200
1645,102413553200
1646,102413553200
1647,102413553200
1648,102413574200
1649,102413581200
1650,102413583801
1651,102413583801
1652,102413583801
1653,102413583801
1654,102413583801
1655,102413583801
1656,102413583801
1657,102413583801
1658,102413583801
1659,102413583801
1660,102413592900
1661,102413592900
1662,102413592900
1663,102413592900
1664,102413592900
1665,102413592900
1666,102413594500
1667,102413594500
1668,102414023600
1669,102414023600
1670,102414023600
1671,102414023600
1672,102414023600
1673,102414030400
1674,102414050400
1675,102414050400
1676,102414050400
1677,102414050400
1678,102414052701
1679,102414052701
1680,102414080900
1681,102414080900
1682,102414093900
1683,102414093900
1684,102414095900
1685,102414095900
1686,102414095900
1687,102414102900
1688,102414104000
1689,102414104000
1690,102414113200
1691,102414113200
1692,102414113200
1693,102414113200
1694,102414123900
1695,102414123900
1696,102414135500
1697,102414135500
1698,102414140200
1699,102414140200
1700,102414140200
1701,102414140200
1702,102414140200
1703,102414140200
1704,102414140200
1705,102414144600
1706,102414144600
1707,102414144600
1708,102414144600
1709,102414144600
1710,102414144600
1711,102414144600
1712,102414144600
1713,102414174100
1714,102414174100
1715,102414174100
1716,102414181900
1717,102414181900
1718,102414181900
1719,102414181900
1720,102414181900
1721,102414181900
1722,102414181900
1723,102414194401
1724,102414194401
1725,102414194401
1726,102414230800
1727,102414242200
1728,102414242200
1729,102414242200
1730,102414242200
1731,102414250202
1732,102414270000
1733,102414270000
1734,102414301300
1735,102414303000
1736,102414303000
1737,102414303000
1738,102414314101
1739,102414320000
1740,102414320000
1741,102414320000
1742,102414331500
1743,102414331500
1744,102414331500
1745,102414332100
1746,102414332100
1747,102414332100
1748,102414363000
1749,102414363000
1750,102414363000
1751,102414363000
1752,102414364801
1753,102414364801
1754,102414364801
1755,102414364801
1756,102414370700
1757,102414370700
1758,102414370700
1759,102414370700
1760,102414370700
1761,102414374300
1762,102414374300
1763,102414374300
1764,102414374300
1765,102414374300
1766,102414374300
1767,102414374600
1768,102414374600
1769,102414382600
1770,102414382600
1771,102414414301
1772,102414415600
1773,102414415600
1774,102414415600
1775,102414425000
1776,102414425000
1777,102414435100
1778,102414435801
1779,102414435801
1780,102414440400
1781,102414440400
1782,102414441000
1783,102414441100
1784,102414443502
1785,102414443502
1786,102414451101
1787,102414502401
1788,102414502401
1789,102414504200
1790,102414512900
1791,102414523400
1792,102414535501
1793,102414535501
1794,102414542900
1795,102414542900
1796,102414554201
1797,102414554201
1798,102414554201
1799,102414554201
1800,102414554201
1801,102414565000
1802,102414565000
1803,102414565000
1804,102414565000
1805,102414565000
1806,102414565000
1807,102414594800
1808,102415003000
1809,102415011201
1810,102415011201
1811,102415012300
1812,102415012300
1813,102415015600
1814,102415015600
1815,102415015600
1816,102415015601
1817,102415015601
1818,102415020700
1819,102415020700
1820,102415020700
1821,102415020700
1822,102415020700
1823,102415021100
1824,102415021100
1825,102415043400
1826,102415043400
1827,102415043400
1828,102415050600
1829,102415050600
1830,102415050600
1831,102415053000
1832,102415053300
1833,102415054900
1834,102415055400
1835,102415055400
1836,102415055800
1837,102415062800
1838,102415062800
1839,102415073400
1840,102415073400
1841,102415073400
1842,102415080300
1843,102415080300
1844,102415080300
1845,102415080300
1846,102415080300
1847,102415080300
1848,102415082300
1849,102415082300
1850,102415082300
1851,102415094700
1852,102415104500
1853,102415120701
1854,102415123800
1855,102415124000
1856,102415124000
1857,102415124000
1858,102415124000
1859,102415164800
1860,102415172901
1861,102415175500
1862,102415175500
1863,102415182501
1864,102415182501
1865,102415185100
1866,102415185100
1867,102415195601
1868,102415195601
1869,102415203600
1870,102415203600
1871,102415203600
